,id,full_text,retweet_count,favorite_count,hyperlinks,Day,Date,Time,Year,character_count,word_count,hashtags,poems,hashtag_count,y_tally,vowel_tally
364,772149713063780352,"Hard breath pushed back deep
As back pressed against hard hands
Submission to kiss

#haiku #micropoetry #kiss",0,3,twitter.com/anyuser/status/772149713063780352,Sat,Sep 03,19:10:12,2016,69,14,"['#haiku', '#micropoetry', '#kiss']",Hard breath pushed back deep As back pressed against hard hands Submission to kiss ,3,0,22
365,768876079658459138,"Faults that flitter through
The filter tween me and you 
Should not mar our love

#haiku #micropoetry #love",1,2,twitter.com/anyuser/status/768876079658459138,Thu,Aug 25,18:21:57,2016,65,15,"['#haiku', '#micropoetry', '#love']",Faults that flitter through The filter tween me and you Should not mar our love ,3,1,24
366,768157912921497600,"Struggling with him
Cold Incapability 
That faceless giant

#haiku #micropoetry #brokenbone",0,2,twitter.com/anyuser/status/768157912921497600,Tue,Aug 23,18:48:12,2016,50,8,"['#haiku', '#micropoetry', '#brokenbone']",Struggling with him Cold Incapability That faceless giant ,3,1,15
367,767403075611009024,"It was a dear friend 
You turned to when in silence 
Till you read the end

#haiku #micropoetry #thebrotherskaramazov",0,0,twitter.com/anyuser/status/767403075611009024,Sun,Aug 21,16:48:45,2016,57,16,"['#haiku', '#micropoetry', '#thebrotherskaramazov']",It was a dear friend You turned to when in silence Till you read the end ,3,1,23
368,767068943907450880,"Recalling lost mindsets
And picking through parsed out pasts
All to sling a smile

#haiku #micropoetry",1,0,twitter.com/anyuser/status/767068943907450880,Sat,Aug 20,18:41:02,2016,68,14,"['#haiku', '#micropoetry']",Recalling lost mindsets And picking through parsed out pasts All to sling a smile ,2,0,20
369,765843137235456000,"Push the vacuum's pull
Keeping costly closure far
May heart soon be filled

#haiku #micropoetry #closure",0,0,twitter.com/anyuser/status/765843137235456000,Wed,Aug 17,09:30:07,2016,62,13,"['#haiku', '#micropoetry', '#closure']",Push the vacuum's pull Keeping costly closure far May heart soon be filled ,3,2,22
370,765104942038323200,"Recovery rains
Letting new roots reign, wander 
Throughout heart's cracked earth

#haiku #micropoetry #selfdisco",0,1,twitter.com/anyuser/status/765104942038323200,Mon,Aug 15,08:36:47,2016,69,11,"['#haiku', '#micropoetry', '#selfdisco']","Recovery rains Letting new roots reign, wander Throughout heart's cracked earth ",3,1,24
371,800985363581980672,"Tear ducts well up full
Smile cracks as the wind blows
It will all be fine

#haiku #micropoetry #life",0,1,twitter.com/anyuser/status/800985363581980672,Tue,Nov 22,08:52:46,2016,59,16,"['#haiku', '#micropoetry', '#life']",Tear ducts well up full Smile cracks as the wind blows It will all be fine ,3,0,18
372,800622949808140288,"Tangled languages
Tightened two ways by two days
Hope we can work it

#haiku #micropoetry #language #travel",0,0,twitter.com/anyuser/status/800622949808140288,Mon,Nov 21,08:52:40,2016,56,13,"['#haiku', '#micropoetry', '#language', '#travel']",Tangled languages Tightened two ways by two days Hope we can work it ,4,3,19
373,800622220318011392,"Doesn't seem worth it
The hard days darker than night
Eat, sleep, light yet comes

#haiku #micropoetry #upsanddowns",2,3,twitter.com/anyuser/status/800622220318011392,Mon,Nov 21,08:49:46,2016,67,15,"['#haiku', '#micropoetry', '#upsanddowns']","Doesn't seem worth it The hard days darker than night Eat, sleep, light yet comes ",3,2,20
374,800329039001096192,"Flash and a fall hard
Roll and the world stops and starts
Pain but still breathing

#haiku #micropoetry #crash",0,0,twitter.com/anyuser/status/800329039001096192,Sun,Nov 20,13:24:46,2016,67,16,"['#haiku', '#micropoetry', '#crash']",Flash and a fall hard Roll and the world stops and starts Pain but still breathing ,3,0,19
375,799175799878336512,"Trickle rain through bark
Saturating it pitch wet
Like the soil beneath

#haiku #micropoetry #rain #winter",0,0,twitter.com/anyuser/status/799175799878336512,Thu,Nov 17,09:02:13,2016,60,12,"['#haiku', '#micropoetry', '#rain', '#winter']",Trickle rain through bark Saturating it pitch wet Like the soil beneath ,4,0,22
376,798780377938567168,"Ah wow, it so seems
That aging is truly true
Not just far off myth 

#haiku #micropoetry #aging",0,1,twitter.com/anyuser/status/798780377938567168,Wed,Nov 16,06:50:57,2016,52,15,"['#haiku', '#micropoetry', '#aging']","Ah wow, it so seems That aging is truly true Not just far off myth ",3,2,16
377,798775768083902464,"Who is there standing 
In the dense woods late at night
Who looks just like you

#haiku #micropoetry #blackmirror",0,1,twitter.com/anyuser/status/798775768083902464,Wed,Nov 16,06:32:38,2016,63,16,"['#haiku', '#micropoetry', '#blackmirror']",Who is there standing In the dense woods late at night Who looks just like you ,3,1,23
378,798252765034283008,"Life slips everywhere
With heavy eye lids closing
And all the white noise

#haiku #micropoetry #tired #life",0,1,twitter.com/anyuser/status/798252765034283008,Mon,Nov 14,19:54:24,2016,61,13,"['#haiku', '#micropoetry', '#tired', '#life']",Life slips everywhere With heavy eye lids closing And all the white noise ,4,3,22
379,797513635698536449,"Not knowing when lust
Has crept in all or if just
Freedom beckons call

#haiku #micropoetry #vss",0,1,twitter.com/anyuser/status/797513635698536449,Sat,Nov 12,18:57:22,2016,57,14,"['#haiku', '#micropoetry', '#vss']",Not knowing when lust Has crept in all or if just Freedom beckons call ,3,0,18
380,796327017184710656,"Chill rolls through the night
Unobstructive to street lights
Who cast yellow glows

#haiku #micropoetry #winter",0,1,twitter.com/anyuser/status/796327017184710656,Wed,Nov 09,12:22:10,2016,70,13,"['#haiku', '#micropoetry', '#winter']",Chill rolls through the night Unobstructive to street lights Who cast yellow glows ,3,1,19
381,796047658968354816,"Life's changes range is
Only limited to your
Open eyes and ears

#haiku #micropoetry #life",0,1,twitter.com/anyuser/status/796047658968354816,Tue,Nov 08,17:52:06,2016,52,12,"['#haiku', '#micropoetry', '#life']",Life's changes range is Only limited to your Open eyes and ears ,3,3,19
382,790692794511876096,"Why oh why are thy
Wandering in and out of
Eyes, all their bright eyes

#haiku #micropoetry #wandering #single",0,3,twitter.com/anyuser/status/790692794511876096,Mon,Oct 24,23:13:47,2016,56,15,"['#haiku', '#micropoetry', '#wandering', '#single']","Why oh why are thy Wandering in and out of Eyes, all their bright eyes ",4,5,18
383,790692374573899776,"Looking lustfully
Never reveals your true Self 
Black's the reflection

#haiku #micropoetry #",0,3,twitter.com/anyuser/status/790692374573899776,Mon,Oct 24,23:12:07,2016,60,10,"['#haiku', '#micropoetry', '#']",Looking lustfully Never reveals your true Self Black's the reflection ,3,2,21
384,789429499242872836,"Forever changing
Are my lonely life's musings
Swept by wind or time

#haiku #micropoetry #lonelyhearts",0,1,twitter.com/anyuser/status/789429499242872836,Fri,Oct 21,11:33:54,2016,56,12,"['#haiku', '#micropoetry', '#lonelyhearts']",Forever changing Are my lonely life's musings Swept by wind or time ,3,3,17
385,786839836808413185,"Note sewn through silence
The weaved with the melody
Wanting to be heard

#haiku #micropoetry #music",0,1,twitter.com/anyuser/status/786839836808413185,Fri,Oct 14,08:03:30,2016,60,13,"['#haiku', '#micropoetry', '#music']",Note sewn through silence The weaved with the melody Wanting to be heard ,3,1,22
386,786347814079070208,"Rethinking your thoughts
And reimagining thought
Cloud walking with you 

#haiku #micropoetry #new",0,0,twitter.com/anyuser/status/786347814079070208,Wed,Oct 12,23:28:23,2016,62,10,"['#haiku', '#micropoetry', '#new']",Rethinking your thoughts And reimagining thought Cloud walking with you ,3,2,21
387,785384017218658304,"Push your life force strong
To express the unexpected
And free your trapped soul

#haiku #micropoetry #bravery",0,0,twitter.com/anyuser/status/785384017218658304,Mon,Oct 10,07:38:36,2016,67,14,"['#haiku', '#micropoetry', '#bravery']",Push your life force strong To express the unexpected And free your trapped soul ,3,2,24
388,785383650074427392,"Untangling lie
Made by thy youth for reasons
Age has hence withered 

#haiku #micropoetry",0,0,twitter.com/anyuser/status/785383650074427392,Mon,Oct 10,07:37:08,2016,56,12,"['#haiku', '#micropoetry']",Untangling lie Made by thy youth for reasons Age has hence withered ,2,3,19
389,785193680265220097,"Drawing strength from deep
From the old half-kept friendships
Which have defined you

#haiku #micropoetry #oldfriends",0,2,twitter.com/anyuser/status/785193680265220097,Sun,Oct 09,19:02:16,2016,72,13,"['#haiku', '#micropoetry', '#oldfriends']",Drawing strength from deep From the old half-kept friendships Which have defined you ,3,1,22
390,781440925780279296,"Crisp air flowing in
Blowing old leaves till they break
And fall way below

#haiku #micropoetry #fall",0,1,twitter.com/anyuser/status/781440925780279296,Thu,Sep 29,10:30:09,2016,61,14,"['#haiku', '#micropoetry', '#fall']",Crisp air flowing in Blowing old leaves till they break And fall way below ,3,2,20
391,814142852624224257,"Blow a kiss to me
Then ensnare with a whisper
The orchid's pink bloom

#haiku #micropoetry #orchid",0,0,twitter.com/anyuser/status/814142852624224257,Wed,Dec 28,16:15:56,2016,56,14,"['#haiku', '#micropoetry', '#orchid']",Blow a kiss to me Then ensnare with a whisper The orchid's pink bloom ,3,0,19
392,814138915720400896,"The plants remember
And talk, and feel and flower
And out live us all

#haiku #micropoetry #plants",1,2,twitter.com/anyuser/status/814138915720400896,Wed,Dec 28,16:00:18,2016,56,14,"['#haiku', '#micropoetry', '#plants']","The plants remember And talk, and feel and flower And out live us all ",3,0,18
393,814138543098527744,"When a little goes
A longer way then it should
The night gets less dark

#haiku #micropoetry #winter #holidays",0,1,twitter.com/anyuser/status/814138543098527744,Wed,Dec 28,15:58:49,2016,57,15,"['#haiku', '#micropoetry', '#winter', '#holidays']",When a little goes A longer way then it should The night gets less dark ,4,1,18
394,814138127166177280,"You are who you are
When nobody is looking
For death reveals truth

#haiku #micropoetry",0,1,twitter.com/anyuser/status/814138127166177280,Wed,Dec 28,15:57:10,2016,54,13,"['#haiku', '#micropoetry']",You are who you are When nobody is looking For death reveals truth ,2,2,23
395,811155064035414016,"Hopeful red throat full
Of off the vine elixir 
Should get me to sleep

#micropoetry #haiku #wine",1,0,twitter.com/anyuser/status/811155064035414016,Tue,Dec 20,10:23:32,2016,56,14,"['#micropoetry', '#haiku', '#wine']",Hopeful red throat full Of off the vine elixir Should get me to sleep ,3,0,21
396,810451995295420416,"Plants shake in the wind
Awaiting spring time's great warmth
To bring their purpose 

#micropoetry #haiku #Still",1,0,twitter.com/anyuser/status/810451995295420416,Sun,Dec 18,11:49:47,2016,70,14,"['#micropoetry', '#haiku', '#Still']",Plants shake in the wind Awaiting spring time's great warmth To bring their purpose ,3,0,22
397,810158961815158784,"Frustrated and lost
Woe, the part of me that weeps
White moonlight floods down

#haiku #micropoetry",0,0,twitter.com/anyuser/status/810158961815158784,Sat,Dec 17,16:25:23,2016,65,14,"['#haiku', '#micropoetry']","Frustrated and lost Woe, the part of me that weeps White moonlight floods down ",2,0,22
398,808286136946872320,"The earth spins about
And the soul׳as sung many songs
Both silent and loud

#haiku 

#micropoetry",0,0,twitter.com/anyuser/status/808286136946872320,Mon,Dec 12,12:23:26,2016,61,14,"['#haiku', '#micropoetry']",The earth spins about And the soul׳as sung many songs Both silent and loud ,2,1,20
399,807903331108749312,"Large trees hang above
A tiny rosemary sprout
Whose time has yet come

#haiku #micropoetry #garden",0,1,twitter.com/anyuser/status/807903331108749312,Sun,Dec 11,11:02:18,2016,57,13,"['#haiku', '#micropoetry', '#garden']",Large trees hang above A tiny rosemary sprout Whose time has yet come ,3,3,22
400,807903090548555776,"Lemon trees flaunting
Their ripe golden fruits abound
Pouring forth juices 

#haiku #micropoetry #tree",0,0,twitter.com/anyuser/status/807903090548555776,Sun,Dec 11,11:01:21,2016,64,11,"['#haiku', '#micropoetry', '#tree']",Lemon trees flaunting Their ripe golden fruits abound Pouring forth juices ,3,0,25
401,807902639442821120,"Hushed dimly lit room
Where rests a weeping lone soul
One with his guitar

#haiku #micropoetry #guitar",0,1,twitter.com/anyuser/status/807902639442821120,Sun,Dec 11,10:59:34,2016,60,14,"['#haiku', '#micropoetry', '#guitar']",Hushed dimly lit room Where rests a weeping lone soul One with his guitar ,3,1,23
402,807902371045113856,"Rare experience
Of the novice listening 
To music's own voice

#haiku #micropoetry #music",0,0,twitter.com/anyuser/status/807902371045113856,Sun,Dec 11,10:58:30,2016,51,10,"['#haiku', '#micropoetry', '#music']",Rare experience Of the novice listening To music's own voice ,3,0,21
403,807901810392498176,"Beauty appears there
And eyes widen and reach out
Till it fades within

#haiku #micropoetry #beauty",0,0,twitter.com/anyuser/status/807901810392498176,Sun,Dec 11,10:56:16,2016,58,13,"['#haiku', '#micropoetry', '#beauty']",Beauty appears there And eyes widen and reach out Till it fades within ,3,2,23
404,805771025271128064,"His writing hasty
The pastures painted paisley 
Dogs lazily bark

#haiku #micropoetry #pastel",0,0,twitter.com/anyuser/status/805771025271128064,Mon,Dec 05,13:49:17,2016,54,10,"['#haiku', '#micropoetry', '#pastel']",His writing hasty The pastures painted paisley Dogs lazily bark ,3,3,18
405,805294697468063744,"Our first words painted
A portrait respectable
Then I learnt his past

#haiku #micropoetry #past",0,1,twitter.com/anyuser/status/805294697468063744,Sun,Dec 04,06:16:32,2016,58,12,"['#haiku', '#micropoetry', '#past']",Our first words painted A portrait respectable Then I learnt his past ,3,0,18
406,804275271738212353,"Cooling hail rains down
Pattering vigorously 
On the cement walk

#haiku #micropoetry #hail #winter",1,0,twitter.com/anyuser/status/804275271738212353,Thu,Dec 01,10:45:42,2016,54,10,"['#haiku', '#micropoetry', '#hail', '#winter']",Cooling hail rains down Pattering vigorously On the cement walk ,4,1,19
407,803849722419118082,"Far we have tumbled
Spinning, dizzy from old life
Yet now fire has won

#haiku #micropoetry",0,0,twitter.com/anyuser/status/803849722419118082,Wed,Nov 30,06:34:43,2016,57,14,"['#haiku', '#micropoetry']","Far we have tumbled Spinning, dizzy from old life Yet now fire has won ",2,1,19
408,803849408701992960,"All our curved pillars
Bear the weight of thoughts, silent
Never making sound

#micropoetry #haiku #spine",0,0,twitter.com/anyuser/status/803849408701992960,Wed,Nov 30,06:33:28,2016,65,13,"['#micropoetry', '#haiku', '#spine']","All our curved pillars Bear the weight of thoughts, silent Never making sound ",3,0,22
409,801767425305968640,"Shackled by who knows
Hoping the wind will soon blow
And brush off the sun

#micropoetry #haiku",0,2,twitter.com/anyuser/status/801767425305968640,Thu,Nov 24,12:40:24,2016,60,15,"['#micropoetry', '#haiku']",Shackled by who knows Hoping the wind will soon blow And brush off the sun ,2,1,16
410,801308433626624000,"Near to continue
The days filled play of working
First, the window's breeze

#haiku #micropoetry #work",0,0,twitter.com/anyuser/status/801308433626624000,Wed,Nov 23,06:16:32,2016,63,13,"['#haiku', '#micropoetry', '#work']","Near to continue The days filled play of working First, the window's breeze ",3,2,22
411,837303047613218816,"Those sounds and those smells 
Who break the stillness of years
Ripple forth the past

#haiku #micropoetry #memory #tbt #nostalgia",0,0,twitter.com/anyuser/status/837303047613218816,Thu,Mar 02,14:06:17,2017,70,15,"['#haiku', '#micropoetry', '#memory', '#tbt', '#nostalgia']",Those sounds and those smells Who break the stillness of years Ripple forth the past ,5,1,22
412,836514347753046016,"What seemed to be just
A Sudden switch of the whim
Turns out to be all

#haiku #micropoetry #dumped",0,1,twitter.com/anyuser/status/836514347753046016,Tue,Feb 28,09:52:16,2017,55,16,"['#haiku', '#micropoetry', '#dumped']",What seemed to be just A Sudden switch of the whim Turns out to be all ,3,0,19
413,835604770287149061,"The end of the road
Where the heart meets the old thorns 
Is where I love you

#haiku #micropoetry #love",0,1,twitter.com/anyuser/status/835604770287149061,Sat,Feb 25,21:37:56,2017,60,17,"['#haiku', '#micropoetry', '#love']",The end of the road Where the heart meets the old thorns Is where I love you ,3,1,22
414,834071602535026688,"Red hair shocks the eyes
And the magic about you
Shines off my smile

#haiku #micropoetry #butterflies",0,1,twitter.com/anyuser/status/834071602535026688,Tue,Feb 21,16:05:41,2017,55,14,"['#haiku', '#micropoetry', '#butterflies']",Red hair shocks the eyes And the magic about you Shines off my smile ,3,3,20
415,834030572381024260,"Heart swoons so lovely
Contemplation, don't judge me
Grant me your mercy

#haiku #micropoetry",0,1,twitter.com/anyuser/status/834030572381024260,Tue,Feb 21,13:22:38,2017,61,12,"['#haiku', '#micropoetry']","Heart swoons so lovely Contemplation, don't judge me Grant me your mercy ",2,3,21
416,831490600759336961,"Have I been bound up
Or is this how one's wounds down 
Just spinning around

#haiku #micropoetry #tiredtuesday",0,1,twitter.com/anyuser/status/831490600759336961,Tue,Feb 14,13:09:42,2017,60,15,"['#haiku', '#micropoetry', '#tiredtuesday']",Have I been bound up Or is this how one's wounds down Just spinning around ,3,0,21
417,831458855330648065,"Hard earned energy
Is flowing vitality 
To the will of Man

#haiku #micropoetry #life",0,1,twitter.com/anyuser/status/831458855330648065,Tue,Feb 14,11:03:33,2017,47,11,"['#haiku', '#micropoetry', '#life']",Hard earned energy Is flowing vitality To the will of Man ,3,2,16
418,824346840925609984,"Have a heart broken
To freeze the lake of my life
Slowly, slowly thaw

#haiku #micropoetry #heartbreak",0,6,twitter.com/anyuser/status/824346840925609984,Wed,Jan 25,20:02:57,2017,56,14,"['#haiku', '#micropoetry', '#heartbreak']","Have a heart broken To freeze the lake of my life Slowly, slowly thaw ",3,3,20
419,824013406915141632,"Body as instrument 
Rippling with the rhythms voice 
Whipping to the beat

#haiku #micropoetry #music #dancing",0,0,twitter.com/anyuser/status/824013406915141632,Tue,Jan 24,21:58:00,2017,60,12,"['#haiku', '#micropoetry', '#music', '#dancing']",Body as instrument Rippling with the rhythms voice Whipping to the beat ,4,2,18
420,824012355440955392,"To break a small heart
Then wish to plead forgiveness
Ripples in a pond

#haiku #micropoetry",0,1,twitter.com/anyuser/status/824012355440955392,Tue,Jan 24,21:53:49,2017,58,14,"['#haiku', '#micropoetry']",To break a small heart Then wish to plead forgiveness Ripples in a pond ,2,0,21
421,823165305434284032,"Parting dresses fold
To hold your green gaze prolonged
To hear love's song sung

#haiku #micropoetry #greeneyes",0,1,twitter.com/anyuser/status/823165305434284032,Sun,Jan 22,13:47:57,2017,66,14,"['#haiku', '#micropoetry', '#greeneyes']",Parting dresses fold To hold your green gaze prolonged To hear love's song sung ,3,1,23
422,819693889066041345,"Speech is slow or fast
When the speaker breaks rhythm
With his audience

#haiku #micropoetry #rhythm",0,2,twitter.com/anyuser/status/819693889066041345,Thu,Jan 12,23:53:46,2017,59,13,"['#haiku', '#micropoetry', '#rhythm']",Speech is slow or fast When the speaker breaks rhythm With his audience ,3,1,20
423,818384706609758209,"The fight can be won
Yet time wears my still young bones 
For what seems useless 

#haiku #micropoetry",0,0,twitter.com/anyuser/status/818384706609758209,Mon,Jan 09,09:11:33,2017,64,16,"['#haiku', '#micropoetry']",The fight can be won Yet time wears my still young bones For what seems useless ,2,2,22
424,817873616910057472,"Friends share their dark fears
Of which you see yourself in
Falling, just not now

#haiku #micropoetry #advice",0,0,twitter.com/anyuser/status/817873616910057472,Sat,Jan 07,23:20:40,2017,67,15,"['#haiku', '#micropoetry', '#advice']","Friends share their dark fears Of which you see yourself in Falling, just not now ",3,2,23
425,817873247001833472,"Don't forget your hands dance
When the eyes and mind whisper
The images there

#haiku #micropoetry #drawing",1,3,twitter.com/anyuser/status/817873247001833472,Sat,Jan 07,23:19:12,2017,64,14,"['#haiku', '#micropoetry', '#drawing']",Don't forget your hands dance When the eyes and mind whisper The images there ,3,2,22
426,817872747405647876,"The sad face muscles
Act when fear of the harmony
Seizes your singing 

#haiku #micropoetry #singing",0,0,twitter.com/anyuser/status/817872747405647876,Sat,Jan 07,23:17:12,2017,57,13,"['#haiku', '#micropoetry', '#singing']",The sad face muscles Act when fear of the harmony Seizes your singing ,3,2,20
427,817872425174056960,"Drop the shoulders please
They can hold themselves just fine
Please always believe 

#haiku #micropoetry #yoga #relaxation",0,0,twitter.com/anyuser/status/817872425174056960,Sat,Jan 07,23:15:56,2017,70,13,"['#haiku', '#micropoetry', '#yoga', '#relaxation']",Drop the shoulders please They can hold themselves just fine Please always believe ,4,2,26
428,817871870406037504,"Blink, then it's two years
Down a winding path westwards
With tears towards the east

#haiku #micropoetry #aging",0,0,twitter.com/anyuser/status/817871870406037504,Sat,Jan 07,23:13:43,2017,70,15,"['#haiku', '#micropoetry', '#aging']","Blink, then it's two years Down a winding path westwards With tears towards the east ",3,1,21
429,817871554797301762,"Smile on our faces
And comforting embraces
Melt our time apart

#haiku #micropoetry #reunited",0,1,twitter.com/anyuser/status/817871554797301762,Sat,Jan 07,23:12:28,2017,52,11,"['#haiku', '#micropoetry', '#reunited']",Smile on our faces And comforting embraces Melt our time apart ,3,0,20
430,817871226907557890,"Action breeds action
Which cause time to fraction
Which fills till release

#haiku #micropoetry #action #Productivity",0,0,twitter.com/anyuser/status/817871226907557890,Sat,Jan 07,23:11:10,2017,63,12,"['#haiku', '#micropoetry', '#action', '#Productivity']",Action breeds action Which cause time to fraction Which fills till release ,4,0,24
431,515914831346417665,"When the image comes
Place memorabilia 
Lest it slip away

#haiku #micropoetry #art",0,0,twitter.com/anyuser/status/515914831346417665,Sat,Sep 27,17:24:15,2014,47,10,"['#haiku', '#micropoetry', '#art']",When the image comes Place memorabilia Lest it slip away ,3,1,20
432,515913181563080704,"This is it! Wake up!
You are experiencing
Time, a gift of life 

#haiku #micropoetry #wakeup",0,0,twitter.com/anyuser/status/515913181563080704,Sat,Sep 27,17:17:42,2014,50,13,"['#haiku', '#micropoetry', '#wakeup']","This is it! Wake up! You are experiencing Time, a gift of life ",3,0,22
433,515912773792829440,"Woe, self reflection
Casts such heavy weight upon
Shoulders clean as snow 

#micropoetry #haiku #growth",0,0,twitter.com/anyuser/status/515912773792829440,Sat,Sep 27,17:16:05,2014,62,12,"['#micropoetry', '#haiku', '#growth']","Woe, self reflection Casts such heavy weight upon Shoulders clean as snow ",3,1,22
434,514683412292964352,"Shooting star break black 
For a moment, a beauty 
Often gone unseen 

#haiku #micropoetry #shootingstars",1,0,twitter.com/anyuser/status/514683412292964352,Wed,Sep 24,07:51:02,2014,55,12,"['#haiku', '#micropoetry', '#shootingstars']","Shooting star break black For a moment, a beauty Often gone unseen ",3,1,21
435,514478936554618880,"Poetry marks points
On the impressionable 
Graph of emotions 

#haiku #micropoetry #emotion",0,1,twitter.com/anyuser/status/514478936554618880,Tue,Sep 23,18:18:31,2014,51,9,"['#haiku', '#micropoetry', '#emotion']",Poetry marks points On the impressionable Graph of emotions ,3,1,18
436,514436547165163520,"For some odd reason
Tweeting birds ring with nature
While chatting men don't 

#haiku #micropoetry #nature",1,1,twitter.com/anyuser/status/514436547165163520,Tue,Sep 23,15:30:05,2014,64,13,"['#haiku', '#micropoetry', '#nature']",For some odd reason Tweeting birds ring with nature While chatting men don't ,3,0,22
437,514297309383778304,"Fear of the unknown
Is human hypocrisy
For we know nothing

#haiku #micropoetry #fear",0,0,twitter.com/anyuser/status/514297309383778304,Tue,Sep 23,06:16:48,2014,48,11,"['#haiku', '#micropoetry', '#fear']",Fear of the unknown Is human hypocrisy For we know nothing ,3,2,15
438,514168270484541441,"If my words fail me
Help to heal these bloodless wounds
Give me permission

#haiku #micropoetry #plea",0,1,twitter.com/anyuser/status/514168270484541441,Mon,Sep 22,21:44:03,2014,61,14,"['#haiku', '#micropoetry', '#plea']",If my words fail me Help to heal these bloodless wounds Give me permission ,3,1,22
439,514156141899558912,"Upon summers end
There's a mix of full wet greens
And the weightless browns

#haiku #micropoetry #summersend",1,1,twitter.com/anyuser/status/514156141899558912,Mon,Sep 22,20:55:51,2014,62,14,"['#haiku', '#micropoetry', '#summersend']",Upon summers end There's a mix of full wet greens And the weightless browns ,3,0,18
440,514020160865189889,"I may need to roam
Accumulate character
To then make a home

#haiku #micropoetry #Balance",3,3,twitter.com/anyuser/status/514020160865189889,Mon,Sep 22,11:55:31,2014,48,12,"['#haiku', '#micropoetry', '#Balance']",I may need to roam Accumulate character To then make a home ,3,1,20
441,513701613727268865,"Personal exile
Will fill your hands and pockets
With what to serve with

#haiku #micropoetry #exile #discovery",0,1,twitter.com/anyuser/status/513701613727268865,Sun,Sep 21,14:49:43,2014,59,13,"['#haiku', '#micropoetry', '#exile', '#discovery']",Personal exile Will fill your hands and pockets With what to serve with ,4,1,20
442,513700890423721985,"Please hear me! Like the
Cooing of the turtle dove
May I touch your soul

#haiku #micropoetry #plea",0,1,twitter.com/anyuser/status/513700890423721985,Sun,Sep 21,14:46:51,2014,58,15,"['#haiku', '#micropoetry', '#plea']",Please hear me! Like the Cooing of the turtle dove May I touch your soul ,3,2,25
443,513676077663653888,"A night time bus stop
Where people meet and drift away
Wish I got her name

#haiku #micropoetry #regret",1,3,twitter.com/anyuser/status/513676077663653888,Sun,Sep 21,13:08:15,2014,59,16,"['#haiku', '#micropoetry', '#regret']",A night time bus stop Where people meet and drift away Wish I got her name ,3,1,21
444,513653256476565506,"I'm sandwiched between
Thick green grass and leaves above
Waiting for my dreams

#haiku #micropoetry #dreams #naps",0,0,twitter.com/anyuser/status/513653256476565506,Sun,Sep 21,11:37:34,2014,67,13,"['#haiku', '#micropoetry', '#dreams', '#naps']",I'm sandwiched between Thick green grass and leaves above Waiting for my dreams ,4,1,23
445,513621826589585408,"With a deep exhale
The sun leaves the horizon
And the sky reacts

#haiku #micropoetry #sunset",1,3,twitter.com/anyuser/status/513621826589585408,Sun,Sep 21,09:32:40,2014,52,13,"['#haiku', '#micropoetry', '#sunset']",With a deep exhale The sun leaves the horizon And the sky reacts ,3,1,19
446,512940286666752001,"Friends who you don't give
Your entire soul to are 
Slip knots to the past

#haiku #micropoetry #friendship",1,1,twitter.com/anyuser/status/512940286666752001,Fri,Sep 19,12:24:28,2014,59,15,"['#haiku', '#micropoetry', '#friendship']",Friends who you don't give Your entire soul to are Slip knots to the past ,3,1,23
447,512857131557453824,"When they grow deeper
Into their relationships
Humans stand taller 

#haiku #micropoetry #relationships",2,2,twitter.com/anyuser/status/512857131557453824,Fri,Sep 19,06:54:03,2014,57,10,"['#haiku', '#micropoetry', '#relationships']",When they grow deeper Into their relationships Humans stand taller ,3,1,19
448,512735588558974977,"The intangible 
Is the hinge on which we hang
The crown which we wear

#haiku #micropoetry",0,0,twitter.com/anyuser/status/512735588558974977,Thu,Sep 18,22:51:05,2014,55,14,"['#haiku', '#micropoetry']",The intangible Is the hinge on which we hang The crown which we wear ,2,0,18
449,856902940673675264,"Qualities mixing
Emotionally in-out 
Confusing my way

#haiku #emotional",0,0,twitter.com/anyuser/status/856902940673675264,Tue,Apr 25,16:09:16,2017,46,7,"['#haiku', '#emotional']",Qualities mixing Emotionally in-out Confusing my way ,2,3,18
450,852427961131122688,"Hush me waves of moon
Singing lullabies of old
Until morning rise

#haiku #lakewashington",0,1,twitter.com/anyuser/status/852427961131122688,Thu,Apr 13,07:47:17,2017,54,12,"['#haiku', '#lakewashington']",Hush me waves of moon Singing lullabies of old Until morning rise ,2,0,20
451,848239737836101633,"Mother nature eats
The green leaves of the beet
Licking her finger

#haiku #vegan",0,1,twitter.com/anyuser/status/848239737836101633,Sat,Apr 01,18:24:47,2017,55,12,"['#haiku', '#vegan']",Mother nature eats The green leaves of the beet Licking her finger ,2,0,22
452,847424333827854341,"Crack a smile open
Letters better make it sent
Whirling in the breeze

#haiku #spring",0,0,twitter.com/anyuser/status/847424333827854341,Thu,Mar 30,12:24:40,2017,57,13,"['#haiku', '#spring']",Crack a smile open Letters better make it sent Whirling in the breeze ,2,0,21
453,846649590271152128,"Trapped that poetry
Is being shown unchanging 
Patients may just tell 

#haiku #art",0,0,twitter.com/anyuser/status/846649590271152128,Tue,Mar 28,09:06:06,2017,58,11,"['#haiku', '#art']",Trapped that poetry Is being shown unchanging Patients may just tell ,2,2,17
454,846649200414744577,"A complete cover
Soft and brushing and flowing
The breeze that's leaving

#haiku #breeze #spring",0,0,twitter.com/anyuser/status/846649200414744577,Tue,Mar 28,09:04:34,2017,61,12,"['#haiku', '#breeze', '#spring']",A complete cover Soft and brushing and flowing The breeze that's leaving ,3,0,20
